ID_NEWLAND,Area(ha),D_Co2_T/ha,O_SOC_Tm/h,O_Tre_Tm/h,O_Co2_Tot,B_Co2_%,O_PBF_Tm/h,O_Liv_Tm/h,O_NPP_TOT,D_PBF_Tm/h,D_Liv_Tm/h,D_NPP_TOT,B_NPP_%,x_coord,y_coord
"26397","0.8449550540","114.201","0.027493354082108","0.000","0.023","0.000238","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","534664.9096","4742214.2070"
"26398","0.4641840070","114.201","0.024649314287708","0.000","0.011","0.000208","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522856.2369","4742229.9020"
"26399","0.1723011810","114.201","0.025550201461763","0.000","0.004","0.000203","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526610.1720","4742264.8980"
"26400","0.8872928540","114.201","0.023985176086426","0.000","0.021","0.000207","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528687.5004","4742403.2860"
"26401","0.1423453750","114.201","0.027114681791834","0.000","0.004","0.000246","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535676.2235","4742450.5340"
"26402","0.1603499230","114.201","0.027109368445056","0.000","0.004","0.000218","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535668.4921","4742462.5470"
"26407","0.4790781140","114.201","0.027219127010851","0.000","0.013","0.000238","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533937.9869","4742582.4670"
"26408","0.6151721310","114.201","0.025116210460663","0.000","0.016","0.000228","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530148.4497","4742461.8970"
"26410","0.2352093780","114.201","0.026365727691792","0.000","0.006","0.000223","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519921.3002","4742831.6840"
"26416","0.3475386510","114.201","0.027083952382413","0.000","0.009","0.000227","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533428.8127","4742901.7690"
"26417","0.6123041420","114.201","0.023361393213272","0.000","0.014","0.000200","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528350.9532","4742775.5650"
"26419","0.1344187190","114.201","0.024458195885934","0.000","0.003","0.000195","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522896.7404","4742808.6770"
"26424","0.2673044910","114.201","0.023691226242665","0.000","0.006","0.000197","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530006.9762","4743256.0130"
"26429","0.1018753270","114.201","0.027209116220474","0.000","0.003","0.000258","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","534123.0569","4743038.5520"
"26430","0.1382609230","114.201","0.027194903352149","0.000","0.004","0.000253","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","534800.9822","4742940.6940"
"26433","0.1000422710","114.201","0.023360857541492","23.290","2.332","0.204114","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529622.8842","4743095.5020"
"26434","0.1162751480","114.201","0.027069979662840","0.000","0.003","0.000226","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533602.5722","4743093.8500"
"26438","0.5023801940","114.201","0.027015786965688","0.000","0.014","0.000244","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533768.5597","4743142.8990"
"26439","0.1520719490","114.201","0.023315871460730","0.000","0.004","0.000230","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529614.7316","4743249.1600"
"26442","0.2963855580","114.201","0.027002215443061","0.000","0.008","0.000236","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533950.0346","4743238.8780"
"26446","0.1090873910","114.201","0.026969055631745","0.000","0.003","0.000241","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535328.4798","4744031.4750"
"26451","0.4785624480","114.201","0.026895313262939","37.383","17.903","0.327582","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","518307.9090","4744554.0840"
"26455","0.1291255640","114.201","0.024518923216213","0.000","0.003","0.000203","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531670.7250","4744387.9300"
"26464","2.5704080080","114.201","0.026442281901836","95.483","245.498","0.836327","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","520011.4628","4744422.9840"
"26465","0.3461320730","114.201","0.024025106164106","0.000","0.008","0.000202","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531046.6390","4744216.2550"
"26466","0.5675823700","114.201","0.023475127220154","0.000","0.013","0.000201","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530603.9418","4744261.0480"
"26467","0.1169298150","114.201","0.026043267423269","0.000","0.003","0.000225","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533568.7816","4744278.4130"
"26468","0.5069635640","114.201","0.024752795696259","0.000","0.013","0.000225","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532020.7748","4744356.2520"
"26470","0.6207925260","114.201","0.026542060375214","12.548","7.807","0.110121","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519283.2320","4744433.3940"
"26471","0.4502042050","114.201","0.026606214979916","0.000","0.012","0.000233","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","536722.2432","4744500.1020"
"26475","0.9428972880","114.201","0.024829530239105","12.568","11.873","0.110262","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532372.0233","4744520.6720"
"26477","0.5154894640","114.201","0.026662036687963","0.000","0.014","0.000238","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","536288.8886","4744590.2660"
"26481","0.1000224040","114.201","0.026996142905773","0.000","0.003","0.000263","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535834.8725","4743553.5940"
"26489","0.2522717350","114.201","0.027164872884750","0.000","0.007","0.000243","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535049.8513","4743716.5250"
"26490","0.7246937240","114.201","0.027206679582596","0.000","0.020","0.000242","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535039.5646","4743778.4330"
"26491","0.3807489400","114.201","0.023512227324954","0.000","0.009","0.000207","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530282.0105","4743787.2750"
"26493","0.4327058170","114.201","0.025408968925476","0.000","0.011","0.000223","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531493.8306","4743378.8220"
"26494","0.2505441620","114.201","0.023005502905560","0.000","0.006","0.000210","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529285.6976","4743396.2060"
"26495","0.1187888530","114.201","0.023466908065255","0.000","0.003","0.000221","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529924.3123","4743409.5180"
"26496","0.1160165060","114.201","0.023313447237015","0.000","0.003","0.000226","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529724.2638","4743469.7720"
"26498","1.9083970260","114.201","0.024502715383257","5.932","11.367","0.052156","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523117.0693","4743484.2530"
"26499","0.1138401480","114.201","0.027236874568645","0.000","0.003","0.000231","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","535140.1825","4743840.1280"
"26502","0.4446044450","114.201","0.023231451309998","0.000","0.010","0.000197","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530009.6586","4743914.5350"
"26503","0.1325526190","114.201","0.023693139680727","0.000","0.003","0.000198","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530794.8556","4743973.7590"
"26504","0.9488229370","114.201","0.025688276767731","8.242","7.844","0.072390","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532971.9055","4744057.7990"
"26505","0.7500597910","114.201","0.025040266513824","0.000","0.019","0.000222","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531703.5232","4743900.4880"
"26506","0.1385620980","114.201","0.026639817619592","0.000","0.004","0.000253","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533835.0452","4744056.2830"
"26507","0.5084754490","114.201","0.027882646322250","0.000","0.014","0.000241","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533175.7039","4741582.9570"
"26508","0.2459609250","114.201","0.025477428967323","0.000","0.006","0.000214","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527190.4306","4741583.7190"
"26509","0.1061445860","114.201","0.024967377971354","0.000","0.003","0.000247","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522143.7327","4741640.9790"
"26510","0.1611199750","114.201","0.026461818044866","0.000","0.004","0.000217","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524079.5557","4741619.5730"
"26512","0.1549601790","114.201","0.026519523515909","0.000","0.004","0.000226","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525092.2406","4741633.1080"
"26515","0.4246999770","114.201","0.025193768262813","0.000","0.011","0.000227","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528856.3827","4741614.3040"
"26516","0.3800661890","114.201","0.026377954466596","25.285","9.620","0.221639","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524030.1640","4741685.5430"
"26517","0.1279490280","114.201","0.025126883957254","0.000","0.003","0.000205","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529061.7979","4741728.8750"
"26522","0.1438007520","114.201","0.025337971354357","46.453","6.684","0.407015","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","527302.0012","4741698.6360"
"26525","0.4623780680","114.201","0.025422842502594","0.000","0.012","0.000227","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529352.2905","4741746.8640"
"26526","0.6088245420","114.201","0.026013372540474","2.973","1.826","0.026263","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526193.2210","4741454.0020"
"26527","1.5674122340","114.201","0.025218900680542","1.027","1.650","0.009218","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528462.8253","4741422.8800"
"26528","0.2752423940","114.201","0.025904362754198","0.000","0.007","0.000223","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529639.0919","4741495.0290"
"26529","0.3062259030","114.201","0.026590417623520","0.000","0.008","0.000229","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","519762.2859","4741507.4830"
"26530","1.9823122140","114.201","0.026857986847560","1.135","2.303","0.010173","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530902.1232","4741713.3660"
"26534","0.5540804730","114.201","0.024643208980560","0.650","0.374","0.005911","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","522928.9506","4741864.4030"
"26535","0.3508264900","114.201","0.026010532147532","19.383","6.809","0.169949","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525935.2466","4741786.5260"
"26536","0.1448849280","114.201","0.026330907158624","15.323","2.224","0.134413","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524258.1035","4741791.1870"
"26537","0.4090113660","114.201","0.027690038311645","0.196","0.091","0.001948","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533409.1307","4741836.8620"
"26538","0.2294723680","114.201","0.027461413895047","2.789","0.646","0.024651","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532943.5722","4741810.1710"
"26540","0.3452451450","114.201","0.025522625796777","0.000","0.009","0.000228","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529765.6181","4741819.1430"
"26542","0.3167793480","114.201","0.027693804308401","0.000","0.009","0.000249","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","533423.8164","4741847.9940"
"26544","0.2629724690","114.201","0.025490821121663","0.000","0.007","0.000233","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529747.1927","4741829.3310"
"26545","0.2244422540","114.201","0.024580760253657","0.267","0.066","0.002575","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528049.4058","4741847.0740"
"26547","0.6785967420","114.201","0.026808847955810","0.000","0.018","0.000232","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532082.2576","4741936.8480"
"26550","0.3779934180","114.201","0.026732113957405","0.000","0.010","0.000232","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","532014.3523","4741952.3700"
"26551","0.7535329900","114.201","0.025905774831772","3.795","2.879","0.033456","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524356.3480","4741929.6990"
"26552","0.2029026190","114.201","0.025922849570096","0.000","0.005","0.000216","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524153.5185","4741944.4210"
"26555","0.4026612010","114.201","0.025778216123581","0.000","0.010","0.000217","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","524261.4055","4741967.8700"
"26556","0.1241079030","114.201","0.025585158181017","0.000","0.003","0.000212","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","523845.3429","4741981.6340"
"26557","1.0914176540","114.201","0.025737819671631","1.741","1.928","0.015468","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","526370.1384","4741946.1950"
"26558","0.1508594590","114.201","0.024319745209360","0.000","0.004","0.000232","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528400.3234","4742001.8200"
"26559","0.5506531710","114.201","0.025922278165817","0.000","0.014","0.000223","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","530494.1804","4742000.7730"
"26560","2.8716570880","114.201","0.026305292936472","0.780","2.316","0.007062","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","531959.4064","4742484.5670"
"26561","1.1743695080","114.201","0.025845666726430","18.546","21.810","0.162623","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","525980.9777","4742152.2250"
"26562","1.8005492690","114.201","0.023963711261749","0.000","0.043","0.000209","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","528376.7849","4742371.4670"
"26563","0.1649382280","114.201","0.032973699743753","0.000","0.005","0.000265","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","515864.5550","4748740.3330"
"26567","0.1699558230","114.201","0.026398004940389","0.000","0.005","0.000258","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","536801.8097","4745302.1090"
